sync_index,object_id,keypoint_id,x_coord,y_coord,z_coord,frame_time
360,0,1,0.082495,-0.056571,-0.013521,12.000000
360,0,2,0.122610,-0.051985,0.016446,12.000000
360,0,3,0.163714,-0.045692,0.044555,12.000000
360,0,4,0.029053,-0.014243,-0.032440,12.000000
360,0,5,0.069480,-0.009918,-0.003832,12.000000
360,0,6,0.109548,-0.004454,0.025745,12.000000
360,0,7,0.150188,0.000713,0.053877,12.000000
360,0,8,0.015739,0.032284,-0.022738,12.000000
360,0,9,0.056492,0.038070,0.006521,12.000000
360,0,10,0.097725,0.042514,0.033673,12.000000
360,0,11,0.137713,0.048466,0.064300,12.000000
360,0,12,0.002739,0.080158,-0.012450,12.000000
360,0,13,0.042719,0.084641,0.016560,12.000000
360,0,14,0.083550,0.090043,0.045382,12.000000
360,0,15,0.123107,0.095017,0.074315,12.000000
360,0,16,-0.010210,0.126947,-0.003650,12.000000
360,0,17,0.029448,0.131952,0.027019,12.000000
360,0,18,0.070356,0.136716,0.055562,12.000000
360,0,19,0.111257,0.142562,0.084341,12.000000
360,0,20,-0.023893,0.174252,0.007424,12.000000
360,0,21,0.015604,0.179050,0.037615,12.000000
360,0,22,0.057208,0.184361,0.065295,12.000000
360,0,23,0.096664,0.189307,0.094985,12.000000
365,0,0,0.044583,-0.060939,-0.047351,12.166667
365,0,1,0.085488,-0.055462,-0.018122,12.166667
365,0,2,0.126636,-0.051444,0.009418,12.166667
365,0,3,0.166544,-0.046110,0.039048,12.166667
365,0,4,0.031094,-0.013689,-0.035508,12.166667
365,0,5,0.072176,-0.009555,-0.007550,12.166667
365,0,6,0.112379,-0.004533,0.021550,12.166667
365,0,7,0.153581,0.000160,0.049663,12.166667
365,0,8,0.016901,0.032494,-0.023890,12.166667
365,0,9,0.058205,0.037399,0.004062,12.166667
365,0,10,0.098095,0.042135,0.033171,12.166667
365,0,11,0.140650,0.047460,0.060691,12.166667
365,0,12,0.004052,0.079473,-0.013692,12.166667
365,0,13,0.044489,0.084010,0.015012,12.166667
365,0,14,0.085631,0.088956,0.043789,12.166667
365,0,15,0.127917,0.093281,0.070951,12.166667
365,0,16,-0.009414,0.125971,-0.003025,12.166667
365,0,17,0.031076,0.130774,0.026512,12.166667
365,0,18,0.071718,0.135297,0.055372,12.166667
365,0,19,0.113677,0.141090,0.083267,12.166667
365,0,20,-0.023409,0.172694,0.008729,12.166667
365,0,21,0.017697,0.177286,0.037447,12.166667
365,0,22,0.058695,0.182507,0.065899,12.166667
365,0,23,0.099122,0.187198,0.094735,12.166667
370,0,0,0.049194,-0.059181,-0.051319,12.333333
370,0,1,0.090996,-0.054081,-0.023426,12.333333
370,0,2,0.130050,-0.049715,0.006993,12.333333
370,0,3,0.172537,-0.044739,0.033304,12.333333
370,0,4,0.035666,-0.012768,-0.038698,12.333333
370,0,5,0.076325,-0.008536,-0.010812,12.333333
370,0,6,0.117288,-0.003449,0.018081,12.333333
370,0,7,0.158760,0.000887,0.045539,12.333333
370,0,8,0.021297,0.032888,-0.026587,12.333333
370,0,9,0.062041,0.037731,0.002275,12.333333
370,0,10,0.103633,0.042127,0.029955,12.333333
370,0,11,0.144620,0.048013,0.058669,12.333333
370,0,12,0.007204,0.079390,-0.013826,12.333333
370,0,13,0.047547,0.083660,0.015252,12.333333
370,0,14,0.089106,0.088742,0.042908,12.333333
370,0,15,0.129179,0.093419,0.071583,12.333333
370,0,16,-0.007241,0.125318,-0.001021,12.333333
370,0,17,0.033434,0.130018,0.027700,12.333333
370,0,18,0.075209,0.134844,0.054468,12.333333
370,0,19,0.116277,0.140288,0.084117,12.333333
370,0,20,-0.021168,0.171764,0.011256,12.333333
370,0,21,0.018851,0.176031,0.040926,12.333333
370,0,22,0.060794,0.181195,0.068099,12.333333
370,0,23,0.101989,0.185590,0.096343,12.333333
375,0,0,0.052552,-0.057681,-0.053241,12.500000
375,0,1,0.093717,-0.052440,-0.024645,12.500000
375,0,2,0.134408,-0.048499,0.004046,12.500000
375,0,3,0.175773,-0.042807,0.031885,12.500000
375,0,4,0.038405,-0.011356,-0.040228,12.500000
375,0,5,0.078793,-0.006943,-0.011759,12.500000
375,0,6,0.120451,-0.002047,0.016293,12.500000
375,0,7,0.159289,0.002645,0.046925,12.500000
375,0,8,0.023569,0.034290,-0.026840,12.500000
375,0,9,0.064524,0.038853,0.001641,12.500000
375,0,10,0.106307,0.043559,0.029041,12.500000
375,0,11,0.146818,0.048614,0.057758,12.500000
375,0,12,0.009704,0.080753,-0.013830,12.500000
375,0,13,0.050420,0.084939,0.014047,12.500000
375,0,14,0.091663,0.089832,0.042490,12.500000
375,0,15,0.132953,0.094236,0.070385,12.500000
375,0,16,-0.005197,0.126405,-0.001038,12.500000
375,0,17,0.035862,0.130930,0.027648,12.500000
375,0,18,0.076719,0.135693,0.055693,12.500000
375,0,19,0.118615,0.140738,0.083467,12.500000
375,0,20,-0.019589,0.172313,0.012329,12.500000
375,0,21,0.021363,0.176796,0.040554,12.500000
375,0,22,0.062930,0.182037,0.068787,12.500000
375,0,23,0.104555,0.186487,0.096077,12.500000
380,0,0,0.054349,-0.056330,-0.054414,12.666667
380,0,1,0.095549,-0.050927,-0.026280,12.666667
380,0,2,0.136242,-0.046695,0.001637,12.666667
380,0,3,0.178216,-0.041583,0.029271,12.666667
380,0,4,0.039945,-0.010089,-0.040853,12.666667
380,0,5,0.080658,-0.005866,-0.012728,12.666667
380,0,6,0.122053,-0.000941,0.015535,12.666667
380,0,7,0.163636,0.003291,0.043306,12.666667
380,0,8,0.025182,0.035251,-0.027434,12.666667
380,0,9,0.066602,0.040237,0.000883,12.666667
380,0,10,0.107909,0.044410,0.028362,12.666667
380,0,11,0.148924,0.049451,0.056623,12.666667
380,0,12,0.011004,0.081419,-0.013674,12.666667
380,0,13,0.051910,0.085515,0.014306,12.666667
380,0,14,0.093113,0.090572,0.042694,12.666667
380,0,15,0.134631,0.094875,0.070263,12.666667
380,0,16,-0.003864,0.126900,-0.000274,12.666667
380,0,17,0.037141,0.131491,0.028341,12.666667
380,0,18,0.078413,0.136110,0.055820,12.666667
380,0,19,0.119998,0.141297,0.084258,12.666667
380,0,20,-0.018877,0.172495,0.013772,12.666667
380,0,21,0.022273,0.177237,0.041930,12.666667
380,0,22,0.063612,0.182067,0.070455,12.666667
380,0,23,0.105899,0.186335,0.097149,12.666667
385,0,0,0.054908,-0.057129,-0.056034,12.833333
385,0,1,0.095991,-0.052011,-0.027710,12.833333
385,0,2,0.136542,-0.047521,0.000756,12.833333
385,0,3,0.178439,-0.042731,0.028089,12.833333
385,0,4,0.040309,-0.011103,-0.041836,12.833333
385,0,5,0.081799,-0.006924,-0.014425,12.833333
385,0,6,0.122275,-0.001895,0.014404,12.833333
385,0,7,0.164288,0.002460,0.041746,12.833333
385,0,8,0.026052,0.033912,-0.028726,12.833333
385,0,9,0.066655,0.039030,0.000084,12.833333
385,0,10,0.107380,0.043334,0.028301,12.833333
385,0,11,0.149287,0.048419,0.055619,12.833333
385,0,12,0.010601,0.080034,-0.014035,12.833333
385,0,13,0.051203,0.084359,0.014373,12.833333
385,0,14,0.093011,0.089126,0.042004,12.833333
385,0,15,0.135064,0.093406,0.069332,12.833333
385,0,16,-0.004203,0.125553,-0.000247,12.833333
385,0,17,0.036950,0.130264,0.028118,12.833333
385,0,18,0.079096,0.134490,0.054921,12.833333
385,0,19,0.119630,0.139670,0.083575,12.833333
385,0,20,-0.018997,0.171171,0.013760,12.833333
385,0,21,0.021233,0.175610,0.042923,12.833333
385,0,22,0.063497,0.180641,0.069999,12.833333
385,0,23,0.104631,0.184809,0.098225,12.833333
390,0,0,0.056352,-0.057084,-0.057077,13.000000
390,0,1,0.097805,-0.052184,-0.029312,13.000000
390,0,2,0.137888,-0.047622,-0.000023,13.000000
390,0,3,0.180238,-0.042685,0.026755,13.000000
390,0,4,0.042008,-0.011207,-0.043109,13.000000
390,0,5,0.083166,-0.007189,-0.015333,13.000000
390,0,6,0.124173,-0.001966,0.013137,13.000000
390,0,7,0.165135,0.002320,0.041279,13.000000
390,0,8,0.027181,0.033652,-0.029510,13.000000
390,0,9,0.067947,0.038554,-0.000628,13.000000
390,0,10,0.109444,0.042927,0.026649,13.000000
390,0,11,0.150332,0.047951,0.055304,13.000000
390,0,12,0.012048,0.079400,-0.014683,13.000000
390,0,13,0.053451,0.083517,0.013403,13.000000
390,0,14,0.094466,0.088771,0.041545,13.000000
390,0,15,0.134899,0.093073,0.070006,13.000000
390,0,16,-0.003279,0.124691,-0.000318,13.000000
390,0,17,0.038114,0.129384,0.027855,13.000000
390,0,18,0.079499,0.133497,0.056036,13.000000
390,0,19,0.120648,0.138950,0.083904,13.000000
390,0,20,-0.018195,0.170314,0.013997,13.000000
390,0,21,0.023426,0.174526,0.041659,13.000000
390,0,22,0.064410,0.179583,0.070098,13.000000
390,0,23,0.105956,0.184163,0.097425,13.000000
395,0,0,0.057870,-0.058055,-0.056390,13.166667
395,0,1,0.099828,-0.052650,-0.028943,13.166667
395,0,2,0.140259,-0.048411,-0.000800,13.166667
395,0,3,0.182054,-0.043306,0.026891,13.166667
395,0,4,0.043466,-0.012395,-0.042601,13.166667
395,0,5,0.084801,-0.007988,-0.015222,13.166667
395,0,6,0.125906,-0.002855,0.013642,13.166667
395,0,7,0.166696,0.001484,0.041601,13.166667
395,0,8,0.028413,0.032675,-0.028748,13.166667
395,0,9,0.069676,0.037535,-0.000464,13.166667
395,0,10,0.110628,0.041918,0.027817,13.166667
395,0,11,0.152121,0.047211,0.055656,13.166667
395,0,12,0.013523,0.078392,-0.014153,13.166667
395,0,13,0.054326,0.082692,0.013857,13.166667
395,0,14,0.095804,0.087523,0.042143,13.166667
395,0,15,0.136811,0.092146,0.069915,13.166667
395,0,16,-0.001975,0.123492,0.000325,13.166667
395,0,17,0.039416,0.128071,0.028570,13.166667
395,0,18,0.080673,0.132442,0.056634,13.166667
395,0,19,0.122257,0.137941,0.084593,13.166667
395,0,20,-0.016960,0.169081,0.015147,13.166667
395,0,21,0.024837,0.173095,0.042399,13.166667
395,0,22,0.065662,0.178041,0.070626,13.166667
395,0,23,0.107045,0.182952,0.098493,13.166667
400,0,0,0.060627,-0.056987,-0.058987,13.333333
400,0,1,0.102843,-0.052087,-0.031640,13.333333
400,0,2,0.143672,-0.047943,-0.003285,13.333333
400,0,3,0.185774,-0.042759,0.023570,13.333333
400,0,4,0.046368,-0.011750,-0.044378,13.333333
400,0,5,0.087164,-0.007477,-0.016144,13.333333
400,0,6,0.129091,-0.002773,0.011139,13.333333
400,0,7,0.169625,0.001878,0.039171,13.333333
400,0,8,0.031236,0.032774,-0.029816,13.333333
400,0,9,0.072237,0.037479,-0.001391,13.333333
400,0,10,0.113637,0.041783,0.026547,13.333333
400,0,11,0.155107,0.046669,0.054018,13.333333
400,0,12,0.016006,0.078280,-0.014170,13.333333
400,0,13,0.057125,0.082303,0.013683,13.333333
400,0,14,0.098623,0.087130,0.041533,13.333333
400,0,15,0.139583,0.091394,0.069873,13.333333
400,0,16,-0.000028,0.123178,0.000939,13.333333
400,0,17,0.041883,0.127554,0.029046,13.333333
400,0,18,0.082586,0.131695,0.057686,13.333333
400,0,19,0.124751,0.136904,0.084551,13.333333
400,0,20,-0.015126,0.167947,0.016588,13.333333
400,0,21,0.026521,0.172179,0.044214,13.333333
400,0,22,0.067872,0.177310,0.072417,13.333333
400,0,23,0.109076,0.181572,0.100058,13.333333
405,0,0,0.063188,-0.059643,-0.059564,13.500000
405,0,1,0.103676,-0.054189,-0.030811,13.500000
405,0,2,0.144715,-0.050020,-0.002726,13.500000
405,0,3,0.186589,-0.044839,0.024636,13.500000
405,0,4,0.047189,-0.013996,-0.043933,13.500000
405,0,5,0.088180,-0.009457,-0.015928,13.500000
405,0,6,0.129886,-0.004455,0.012049,13.500000
405,0,7,0.171557,-0.000109,0.039369,13.500000
405,0,8,0.032134,0.030961,-0.028792,13.500000
405,0,9,0.073317,0.035859,-0.001048,13.500000
405,0,10,0.114110,0.040287,0.027261,13.500000
405,0,11,0.156560,0.045964,0.054904,13.500000
405,0,12,0.016719,0.076563,-0.013825,13.500000
405,0,13,0.058768,0.080650,0.013208,13.500000
405,0,14,0.099374,0.085681,0.041994,13.500000
405,0,15,0.140976,0.090251,0.069186,13.500000
405,0,16,0.001642,0.121615,0.000427,13.500000
405,0,17,0.042773,0.126254,0.029057,13.500000
405,0,18,0.084262,0.130427,0.056860,13.500000
405,0,19,0.125925,0.136006,0.084687,13.500000
405,0,20,-0.013397,0.167146,0.015723,13.500000
405,0,21,0.028217,0.171264,0.043074,13.500000
405,0,22,0.068912,0.176198,0.072094,13.500000
405,0,23,0.111093,0.180618,0.098655,13.500000
410,0,0,0.059050,-0.063146,-0.052309,13.666667
410,0,1,0.101843,-0.058335,-0.025637,13.666667
410,0,2,0.142315,-0.054137,0.002972,13.666667
410,0,3,0.185196,-0.048579,0.029342,13.666667
410,0,4,0.046368,-0.017022,-0.039163,13.666667
410,0,5,0.086706,-0.013725,-0.010347,13.666667
410,0,6,0.128632,-0.008331,0.015811,13.666667
410,0,7,0.168685,-0.004017,0.045400,13.666667
410,0,8,0.030772,0.027803,-0.024862,13.666667
410,0,9,0.073325,0.032879,0.001854,13.666667
410,0,10,0.114255,0.036927,0.029278,13.666667
410,0,11,0.155692,0.041889,0.056994,13.666667
410,0,12,0.017154,0.074028,-0.011627,13.666667
410,0,13,0.058836,0.077569,0.015502,13.666667
410,0,14,0.099907,0.082793,0.043257,13.666667
410,0,15,0.140896,0.087256,0.071114,13.666667
410,0,16,0.001360,0.119466,0.002666,13.666667
410,0,17,0.044227,0.124106,0.029710,13.666667
410,0,18,0.085438,0.128339,0.056669,13.666667
410,0,19,0.127577,0.134143,0.084785,13.666667
410,0,20,-0.011913,0.165395,0.016196,13.666667
410,0,21,0.030726,0.169302,0.041604,13.666667
410,0,22,0.071107,0.174559,0.071201,13.666667
410,0,23,0.113629,0.178756,0.097738,13.666667
415,0,12,0.025573,0.057661,-0.021911,13.833333
415,0,15,0.150281,0.072104,0.062329,13.833333
415,0,16,0.013201,0.104646,-0.012861,13.833333
415,0,17,0.053805,0.109559,0.016181,13.833333
415,0,18,0.095807,0.115090,0.043669,13.833333
415,0,19,0.137307,0.121491,0.072534,13.833333
415,0,20,0.000810,0.151803,-0.004131,13.833333
415,0,21,0.043043,0.156899,0.024035,13.833333
420,0,0,0.049861,-0.099040,-0.027628,14.000000
420,0,1,0.091079,-0.093467,0.000786,14.000000
420,0,2,0.131934,-0.088534,0.029705,14.000000
420,0,3,0.173827,-0.082966,0.055449,14.000000
420,0,4,0.041112,-0.049763,-0.023537,14.000000
420,0,5,0.082977,-0.044732,0.003196,14.000000
420,0,6,0.123702,-0.039271,0.031709,14.000000
420,0,7,0.165335,-0.033676,0.058663,14.000000
420,0,8,0.032551,-0.000580,-0.020678,14.000000
420,0,9,0.074582,0.004687,0.006094,14.000000
420,0,10,0.115065,0.009978,0.035039,14.000000
420,0,11,0.157746,0.015579,0.060615,14.000000
420,0,12,0.025037,0.049003,-0.018296,14.000000
420,0,13,0.065918,0.053853,0.009453,14.000000
420,0,14,0.108067,0.059538,0.036385,14.000000
420,0,15,0.150587,0.064201,0.063061,14.000000
420,0,16,0.015780,0.098038,-0.014880,14.000000
420,0,17,0.058072,0.103211,0.011599,14.000000
420,0,18,0.099966,0.108291,0.039041,14.000000
420,0,19,0.141954,0.114534,0.065928,14.000000
420,0,20,0.008431,0.146991,-0.013775,14.000000
420,0,21,0.050209,0.152458,0.013929,14.000000
420,0,22,0.091877,0.157917,0.041269,14.000000
420,0,23,0.134843,0.163102,0.066771,14.000000
425,0,0,0.038163,-0.096108,-0.009044,14.166667
425,0,1,0.080865,-0.091066,0.017003,14.166667
425,0,2,0.123781,-0.086127,0.042962,14.166667
425,0,3,0.165184,-0.079856,0.070066,14.166667
425,0,4,0.034214,-0.046452,-0.011812,14.166667
425,0,5,0.076012,-0.041543,0.014746,14.166667
425,0,6,0.118280,-0.035940,0.040925,14.166667
425,0,7,0.161696,-0.030892,0.065929,14.166667
425,0,8,0.029815,0.002550,-0.015062,14.166667
425,0,9,0.071594,0.008099,0.011587,14.166667
425,0,10,0.113860,0.013689,0.037692,14.166667
425,0,11,0.156383,0.019602,0.064347,14.166667
425,0,12,0.025253,0.052564,-0.017526,14.166667
425,0,13,0.068050,0.057354,0.007718,14.166667
425,0,14,0.109945,0.063503,0.034455,14.166667
425,0,15,0.151211,0.068676,0.061807,14.166667
425,0,16,0.021032,0.101727,-0.021628,14.166667
425,0,17,0.063164,0.107798,0.005335,14.166667
425,0,18,0.105362,0.112850,0.030996,14.166667
425,0,19,0.146963,0.118475,0.058445,14.166667
425,0,20,0.016432,0.151835,-0.024090,14.166667
425,0,21,0.057751,0.157007,0.003228,14.166667
425,0,22,0.100769,0.162730,0.028541,14.166667
425,0,23,0.143641,0.168098,0.053582,14.166667
430,0,0,0.039390,-0.091829,0.000191,14.333333
430,0,1,0.080156,-0.087171,0.025902,14.333333
430,0,2,0.122839,-0.078653,0.051881,14.333333
430,0,3,0.167772,-0.073205,0.075181,14.333333
430,0,4,0.036087,-0.041982,-0.006478,14.333333
430,0,5,0.079254,-0.036294,0.017312,14.333333
430,0,6,0.121536,-0.030579,0.041712,14.333333
430,0,7,0.164319,-0.023847,0.068217,14.333333
430,0,8,0.032848,0.007647,-0.013022,14.333333
430,0,9,0.076307,0.013993,0.011056,14.333333
430,0,10,0.118573,0.019970,0.035880,14.333333
430,0,11,0.162179,0.026103,0.060712,14.333333
430,0,12,0.030250,0.057466,-0.020976,14.333333
430,0,13,0.072947,0.063452,0.003994,14.333333
430,0,14,0.115986,0.069873,0.029221,14.333333
430,0,15,0.160523,0.075364,0.052173,14.333333
430,0,16,0.026982,0.107068,-0.027764,14.333333
430,0,17,0.069620,0.113355,-0.002234,14.333333
430,0,18,0.112127,0.119716,0.022896,14.333333
430,0,19,0.156443,0.125815,0.046368,14.333333
430,0,20,0.023656,0.156807,-0.033740,14.333333
430,0,21,0.066746,0.162990,-0.009650,14.333333
430,0,22,0.109995,0.169446,0.015262,14.333333
430,0,23,0.153587,0.175109,0.039369,14.333333
435,0,0,0.037908,-0.089159,0.008265,14.500000
435,0,1,0.080597,-0.082307,0.033023,14.500000
435,0,2,0.123479,-0.076129,0.058009,14.500000
435,0,3,0.166985,-0.069517,0.081659,14.500000
435,0,4,0.036241,-0.039767,-0.002101,14.500000
435,0,5,0.080332,-0.034171,0.021318,14.500000
435,0,6,0.122409,-0.026857,0.047025,14.500000
435,0,7,0.164374,-0.020232,0.072440,14.500000
435,0,8,0.034838,0.008768,-0.012574,14.500000
435,0,9,0.077898,0.015428,0.011671,14.500000
435,0,10,0.121500,0.021709,0.036305,14.500000
435,0,11,0.164384,0.028974,0.061136,14.500000
435,0,12,0.033446,0.057795,-0.023499,14.500000
435,0,13,0.076805,0.064287,0.000898,14.500000
435,0,14,0.119651,0.071134,0.025993,14.500000
435,0,15,0.163900,0.077289,0.048777,14.500000
435,0,16,0.032523,0.106839,-0.035062,14.500000
435,0,17,0.075048,0.113275,-0.009483,14.500000
435,0,18,0.118397,0.119972,0.014997,14.500000
435,0,19,0.161539,0.126456,0.039468,14.500000
435,0,20,0.031027,0.156075,-0.044469,14.500000
435,0,21,0.073911,0.162359,-0.019867,14.500000
435,0,22,0.116777,0.169189,0.005105,14.500000
435,0,23,0.160220,0.175427,0.028923,14.500000
440,0,0,0.031638,-0.088203,0.019824,14.666667
440,0,1,0.074512,-0.081487,0.043798,14.666667
440,0,2,0.117248,-0.074600,0.068791,14.666667
440,0,3,0.161156,-0.067807,0.092469,14.666667
440,0,4,0.032149,-0.039231,0.005803,14.666667
440,0,5,0.074948,-0.032971,0.029629,14.666667
440,0,6,0.118422,-0.026230,0.053612,14.666667
440,0,7,0.162254,-0.020041,0.076961,14.666667
440,0,8,0.031951,0.008665,-0.009098,14.666667
440,0,9,0.075525,0.015084,0.014880,14.666667
440,0,10,0.118868,0.021841,0.039004,14.666667
440,0,11,0.161948,0.028380,0.063311,14.666667
440,0,12,0.032283,0.056834,-0.022780,14.666667
440,0,13,0.075865,0.063341,0.000947,14.666667
440,0,14,0.119227,0.070291,0.024998,14.666667
440,0,15,0.160710,0.077351,0.050449,14.666667
440,0,16,0.032309,0.105043,-0.036172,14.666667
440,0,17,0.076029,0.112070,-0.012155,14.666667
440,0,18,0.119527,0.118344,0.011246,14.666667
440,0,19,0.162889,0.125620,0.035531,14.666667
440,0,20,0.032507,0.152985,-0.049675,14.666667
440,0,21,0.076234,0.159872,-0.026494,14.666667
440,0,22,0.119613,0.166715,-0.002528,14.666667
440,0,23,0.164489,0.172601,0.019891,14.666667
445,0,0,0.023947,-0.082316,0.031517,14.833333
445,0,1,0.067413,-0.075203,0.055016,14.833333
445,0,2,0.109389,-0.067771,0.080716,14.833333
445,0,3,0.154766,-0.061169,0.102338,14.833333
445,0,4,0.026094,-0.035338,0.013503,14.833333
445,0,5,0.070023,-0.028661,0.036623,14.833333
445,0,6,0.113134,-0.021361,0.061239,14.833333
445,0,7,0.155092,-0.014325,0.086381,14.833333
445,0,8,0.028904,0.011171,-0.005007,14.833333
445,0,9,0.072095,0.018598,0.019339,14.833333
445,0,10,0.115220,0.025474,0.043226,14.833333
445,0,11,0.159178,0.032470,0.066599,14.833333
445,0,12,0.030759,0.058300,-0.022398,14.833333
445,0,13,0.074183,0.065395,0.001500,14.833333
445,0,14,0.118073,0.072509,0.025135,14.833333
445,0,15,0.161638,0.079094,0.048383,14.833333
445,0,16,0.033471,0.104863,-0.041059,14.833333
445,0,17,0.076490,0.112395,-0.016378,14.833333
445,0,18,0.120614,0.118975,0.007435,14.833333
445,0,19,0.164602,0.126795,0.030900,14.833333
445,0,20,0.035314,0.151953,-0.057835,14.833333
445,0,21,0.079244,0.158942,-0.035222,14.833333
445,0,22,0.122695,0.166351,-0.010546,14.833333
445,0,23,0.165482,0.173046,0.013306,14.833333
450,0,0,0.022133,-0.077389,0.035231,15.000000
450,0,1,0.065774,-0.070628,0.058965,15.000000
450,0,2,0.108413,-0.063160,0.083056,15.000000
450,0,3,0.153022,-0.056446,0.106006,15.000000
450,0,4,0.025160,-0.031278,0.016128,15.000000
450,0,5,0.068851,-0.024509,0.039050,15.000000
450,0,6,0.112437,-0.016560,0.064032,15.000000
450,0,7,0.156872,-0.010828,0.086551,15.000000
450,0,8,0.027980,0.014873,-0.003306,15.000000
450,0,9,0.071388,0.022178,0.020766,15.000000
450,0,10,0.114120,0.029503,0.045858,15.000000
450,0,11,0.158252,0.036347,0.068447,15.000000
450,0,12,0.030586,0.061442,-0.021834,15.000000
450,0,13,0.074653,0.068403,0.001287,15.000000
450,0,14,0.117225,0.076029,0.026471,15.000000
450,0,15,0.160323,0.082899,0.050541,15.000000
450,0,16,0.033623,0.107725,-0.041014,15.000000
450,0,17,0.076482,0.115474,-0.016086,15.000000
450,0,18,0.119615,0.122609,0.008121,15.000000
450,0,19,0.163714,0.129688,0.031276,15.000000
450,0,20,0.035615,0.154726,-0.058223,15.000000
450,0,21,0.079244,0.161757,-0.035032,15.000000
450,0,22,0.122552,0.168909,-0.011265,15.000000
450,0,23,0.167004,0.175710,0.011483,15.000000
455,0,0,0.020990,-0.074454,0.039967,15.166667
455,0,1,0.063944,-0.066577,0.064254,15.166667
455,0,2,0.104968,-0.058568,0.090496,15.166667
455,0,3,0.150325,-0.051744,0.112843,15.166667
455,0,4,0.023333,-0.027819,0.021358,15.166667
455,0,5,0.067167,-0.020824,0.044435,15.166667
455,0,6,0.110177,-0.012830,0.069287,15.166667
455,0,7,0.152227,-0.005649,0.093542,15.166667
455,0,8,0.026210,0.018106,0.001912,15.166667
455,0,9,0.069635,0.026056,0.026121,15.166667
455,0,10,0.113478,0.032604,0.048716,15.166667
455,0,11,0.155939,0.040571,0.073931,15.166667
455,0,12,0.029198,0.064476,-0.017469,15.166667
455,0,13,0.072442,0.071668,0.005793,15.166667
455,0,14,0.116092,0.079446,0.030036,15.166667
455,0,15,0.159659,0.086132,0.053473,15.166667
455,0,16,0.031563,0.110371,-0.037182,15.166667
455,0,17,0.074718,0.117622,-0.013122,15.166667
455,0,18,0.118129,0.125316,0.011324,15.166667
455,0,19,0.162174,0.132749,0.034457,15.166667
455,0,20,0.034453,0.156238,-0.056447,15.166667
455,0,21,0.077408,0.164043,-0.031738,15.166667
455,0,22,0.121111,0.171345,-0.008582,15.166667
455,0,23,0.164304,0.178779,0.015489,15.166667
460,0,0,0.017791,-0.072411,0.044360,15.333333
460,0,1,0.060267,-0.064626,0.069442,15.333333
460,0,2,0.103766,-0.057656,0.093535,15.333333
460,0,3,0.146814,-0.049946,0.117628,15.333333
460,0,4,0.020873,-0.026262,0.024641,15.333333
460,0,5,0.064213,-0.019351,0.048500,15.333333
460,0,6,0.107500,-0.011610,0.072959,15.333333
460,0,7,0.152140,-0.005200,0.095043,15.333333
460,0,8,0.024925,0.018995,0.002980,15.333333
460,0,9,0.067745,0.026463,0.028112,15.333333
460,0,10,0.110359,0.034064,0.052810,15.333333
460,0,11,0.154235,0.041493,0.076547,15.333333
460,0,12,0.028195,0.064990,-0.016197,15.333333
460,0,13,0.071725,0.071950,0.007263,15.333333
460,0,14,0.114575,0.079852,0.032281,15.333333
460,0,15,0.157355,0.086862,0.056268,15.333333
460,0,16,0.032405,0.110079,-0.037866,15.333333
460,0,17,0.074986,0.117866,-0.012618,15.333333
460,0,18,0.118023,0.125078,0.011654,15.333333
460,0,19,0.161630,0.132614,0.035476,15.333333
460,0,20,0.035064,0.155975,-0.056426,15.333333
460,0,21,0.078277,0.163500,-0.032444,15.333333
460,0,22,0.121819,0.170645,-0.008827,15.333333
460,0,23,0.165550,0.177666,0.015132,15.333333
465,0,0,0.014585,-0.070056,0.046884,15.500000
465,0,1,0.058067,-0.063113,0.070270,15.500000
465,0,2,0.100764,-0.055885,0.094561,15.500000
465,0,3,0.144868,-0.049225,0.118203,15.500000
465,0,4,0.019056,-0.024582,0.025865,15.500000
465,0,5,0.061514,-0.017555,0.050288,15.500000
465,0,6,0.105794,-0.010805,0.073234,15.500000
465,0,7,0.148431,-0.003792,0.097168,15.500000
465,0,8,0.023729,0.019999,0.003483,15.500000
465,0,9,0.066788,0.027453,0.028522,15.500000
465,0,10,0.110729,0.033892,0.051485,15.500000
465,0,11,0.153525,0.041519,0.076016,15.500000
465,0,12,0.027547,0.065141,-0.016752,15.500000
465,0,13,0.071270,0.072143,0.006794,15.500000
465,0,14,0.114354,0.079399,0.030963,15.500000
465,0,15,0.158887,0.085927,0.053453,15.500000
465,0,16,0.032765,0.110020,-0.039277,15.500000
465,0,17,0.075082,0.117481,-0.013905,15.500000
465,0,18,0.118549,0.124600,0.010029,15.500000
465,0,19,0.162358,0.131664,0.033164,15.500000
465,0,20,0.036310,0.155712,-0.059035,15.500000
465,0,21,0.079220,0.162824,-0.034369,15.500000
465,0,22,0.122986,0.169661,-0.011617,15.500000
465,0,23,0.166624,0.176572,0.012132,15.500000
470,0,0,0.017402,-0.072858,0.042207,15.666667
470,0,1,0.061358,-0.065917,0.065613,15.666667
470,0,2,0.105434,-0.060017,0.088737,15.666667
470,0,3,0.148986,-0.053129,0.111184,15.666667
470,0,4,0.021522,-0.027370,0.021477,15.666667
470,0,5,0.065556,-0.021145,0.043876,15.666667
470,0,6,0.109366,-0.013924,0.067673,15.666667
470,0,7,0.154601,-0.008198,0.089167,15.666667
470,0,8,0.025327,0.017796,0.000759,15.666667
470,0,9,0.069324,0.024612,0.023726,15.666667
470,0,10,0.113047,0.031218,0.047085,15.666667
470,0,11,0.157245,0.038126,0.070086,15.666667
470,0,12,0.029611,0.063577,-0.019799,15.666667
